DATAFLOW,LAST UPDATE,freq,age,unit,sex,indic_em,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Latvia,2017,82.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Latvia,2018,83.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Latvia,2019,82.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Latvia,2020,84.0,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Latvia,2021,81.6,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Latvia,2022,82.7,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Latvia,2023,83.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,1997,78.6,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,1998,78.6,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,1999,78.8,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2000,78.1,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2001,77.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2002,77.8,b,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2003,78.4,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2004,77.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2005,77.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2006,75.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2007,75.9,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2008,76.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2009,77.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2010,78.2,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2011,79.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2012,79.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2013,79.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2014,80.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2015,80.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2016,81.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2017,81.9,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2018,83.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2019,83.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2020,84.0,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2021,83.5,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2022,84.1,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Lithuania,2023,84.4,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,1993,65.9,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,1994,65.7,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,1995,64.9,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,1996,65.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,1997,66.3,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,1998,66.9,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,1999,67.7,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2000,68.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2001,68.9,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2002,69.6,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2003,69.7,b,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2004,71.2,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2005,72.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2006,72.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2007,72.3,b,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2008,72.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2009,74.0,b,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2010,73.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2011,73.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2012,75.2,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2013,75.4,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2014,76.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2015,75.7,b,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2016,75.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2017,75.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2018,76.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2019,76.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2020,77.1,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2021,77.9,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2022,78.0,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Luxembourg,2023,78.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,1997,60.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,1998,60.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,1999,60.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2000,60.4,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2001,60.3,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2002,61.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2003,61.4,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2004,61.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2005,60.8,b,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2006,61.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2007,62.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2008,62.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2009,62.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2010,64.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2011,65.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2012,67.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2013,70.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2014,71.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2015,72.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2016,74.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2017,75.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2018,77.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2019,78.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2020,79.7,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2021,80.7,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2022,82.7,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Malta,2023,84.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,1992,73.2,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,1993,73.4,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,1994,73.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,1995,73.9,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,1996,74.3,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,1997,74.3,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,1998,74.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,1999,74.8,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2000,74.7,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2001,74.7,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2002,75.2,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2003,75.7,b,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2004,75.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2005,75.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2006,75.4,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2007,75.4,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2008,75.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2009,75.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2010,75.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2011,75.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2012,76.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2013,76.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2014,77.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2015,77.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2016,77.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2017,77.9,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2018,78.4,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2019,78.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Metropolitan France,2020,77.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2011,63.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2012,64.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2013,65.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2014,67.6,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2015,68.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2016,69.1,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2017,69.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2018,70.5,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2019,71.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Montenegro,2020,67.2,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,1993,70.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,1994,71.3,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,1995,71.7,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,1996,72.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,1997,73.8,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,1998,74.5,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,1999,75.2,e,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2000,76.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2001,76.9,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2002,77.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2003,77.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2004,78.2,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2005,76.8,b,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2006,77.2,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2007,78.3,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2008,79.4,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2009,79.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2010,79.7,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2011,80.0,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2012,80.8,,
ESTAT:LFSI_EMP_A_H(1.0),12/12/24 23:00:00,Annual,From 20 to 64 years,Percentage of total population,Total,Persons in the labour force (former name: active persons),Netherlands,2013,81.3,,
