DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2014,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2015,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2016,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2017,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2018,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2019,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2020,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2021,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2022,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2023,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2006,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2007,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2008,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2010,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2011,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2012,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2013,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2014,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2015,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2016,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2017,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2018,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2019,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2020,1.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2021,1.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2022,1.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Latvia,2023,1.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2007,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2010,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2011,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2012,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2013,0.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2014,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2015,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2016,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2017,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2018,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2019,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2020,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2021,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2022,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Malta,2023,3.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,1995,39.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,1996,45.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,1997,42.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,1998,47.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,1999,46.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2000,38.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2001,39.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2002,38.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2003,31.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2004,33.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2005,42.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2006,46.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2007,30.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2008,47.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2009,52.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2010,46.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2011,35.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2012,51.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2013,54.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2014,36.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2015,48.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2016,63.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2017,62.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2018,73.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2019,109.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2020,130.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2021,178.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2022,201.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Netherlands,2023,205.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,1995,3.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,1996,4.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,1997,4.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,1998,4.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,1999,4.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2000,5.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2001,5.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2002,6.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2003,6.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2004,6.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2005,22.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2006,25.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2007,34.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2008,82.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2009,70.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2010,94.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2011,96.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2012,167.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2013,149.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2014,46.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2015,41.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2016,39.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2017,38.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2018,59.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2019,63.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2020,55.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2021,61.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2022,83.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Norway,2023,76.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2001,35.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2002,33.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2003,29.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2004,30.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2005,43.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2006,54.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2007,63.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2008,78.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2009,70.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2010,84.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2011,89.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2012,98.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2013,101.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2014,104.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2015,89.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2016,88.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2017,98.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2018,104.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2019,118.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2020,106.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2021,106.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2022,113.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Poland,2023,122.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,1995,4.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,1996,4.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,1997,4.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,1998,4.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,1999,5.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2000,6.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2001,8.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2002,8.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2003,9.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2004,9.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2005,11.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2006,13.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2007,15.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2008,20.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2009,31.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2010,39.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2011,40.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2012,37.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2013,36.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2014,43.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2015,80.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2016,35.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2017,34.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2018,48.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2019,76.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2020,75.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2021,72.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2022,78.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Portugal,2023,75.6,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2007,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Romania,2010,0.0,,
