DATAFLOW,LAST UPDATE,freq,sex,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Türkiye,2024,25.4,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2009,42.9,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2010,43.2,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2011,42.7,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2012,42.7,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2013,43.1,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2014,43.1,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2015,43.6,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2016,43.7,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2017,43.7,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2018,44.2,,
ESTAT:HTEC_KIA_EMP2(1.0),14/04/2025 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,United Kingdom,2019,45.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2000,36.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2001,36.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2002,37.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2003,37.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2004,38.8,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2005,38.4,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2006,38.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2007,37.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Austria,2008,38.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2000,48.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2001,48.5,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2002,48.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2003,49.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2004,50.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2005,50.1,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2006,50.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2007,49.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Belgium,2008,50.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Bulgaria,2000,28.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Bulgaria,2001,31.3,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Bulgaria,2002,30.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Bulgaria,2003,30,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Bulgaria,2004,29,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Bulgaria,2005,29.3,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Bulgaria,2006,29,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Bulgaria,2007,28.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2000,44.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2001,47,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2002,46,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2003,48.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2004,48.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2005,49.2,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2006,49.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2007,50.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Switzerland,2008,50.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2000,34.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2001,34.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2002,34.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2003,35.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2004,34.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2005,35.4,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2006,37.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2007,37.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Cyprus,2008,36.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2000,30.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2001,31,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2002,30.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2003,30.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2004,31,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2005,32,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2006,32.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2007,32.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Czechia,2008,32.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2000,41,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2001,41.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2002,42.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2003,43.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2004,43.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2005,43.7,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2006,44.1,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2007,44.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Germany,2008,44.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2000,47.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2001,48.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2002,49.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2003,48.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2004,48.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2005,49.1,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2006,49.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2007,49,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Denmark,2008,49.3,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2000,30.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2001,30.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2002,31.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2003,34.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2004,33.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2005,32.8,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2006,32.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2007,31.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Estonia,2008,32.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2000,28.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2001,29.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2002,30.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2003,30.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2004,32.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2005,32.4,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2006,33.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2007,33.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Greece,2008,33.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2000,30.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2001,30.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2002,31.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2003,31.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2004,32,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2005,32.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2006,32.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2007,33.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Spain,2008,34.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2000,43.3,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2001,44.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2002,44.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2003,45.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2004,45.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2005,46.1,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2006,46.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2007,46.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Finland,2008,46.2,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2000,44.4,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2001,44.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2002,45,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2003,45.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2004,45.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2005,46.4,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2006,46.5,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2007,46.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,France,2008,47.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Croatia,2002,29,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Croatia,2003,27.7,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Croatia,2004,28.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Croatia,2005,28.3,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Croatia,2006,29.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Croatia,2007,28.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Croatia,2008,28,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2000,34.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2001,34.7,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2002,35,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2003,36.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2004,37.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2005,37.5,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2006,37.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2007,36.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Hungary,2008,37.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2000,40.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2001,40.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2002,42.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2003,41.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2004,41.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2005,42.2,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2006,41.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2007,43.1,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Ireland,2008,44.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2000,43,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2001,43.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2002,45.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2003,47.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2004,46.5,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2005,45.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2006,46.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2007,47.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Iceland,2008,49,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2000,36.3,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2001,36.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2002,36.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2003,36.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2004,37.4,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2005,37.6,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2006,37.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2007,37.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Italy,2008,38.1,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2000,30.2,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2001,31.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2002,29.7,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2003,28.9,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2004,29.7,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2005,29.9,b,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2006,28.6,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2007,29.8,,
ESTAT:HTEC_KIA_EMP(1.0),15/02/2023 23:00,Annual,Total,Total knowledge-intensive activities,Percentage of total employment,Lithuania,2008,31.7,,
