DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2008,7.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2009,8.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2010,9.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2011,10.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2012,13.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2013,10.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2014,10.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2015,14.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2016,23.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2017,29.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2018,36.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2019,38.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2020,45.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2021,48.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2022,49.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2023,50.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Türkiye,2016,9.2,be,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Türkiye,2017,9.2,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Türkiye,2018,11.5,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Türkiye,2019,11.5,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Türkiye,2020,12.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Türkiye,2021,12.3,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Kosovo*,2020,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Kosovo*,2021,2.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Kosovo*,2022,2.6,,
