DATAFLOW,LAST UPDATE,freq,cpatc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Portugal,2019,0.29,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Portugal,2020,0.53,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2000,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2001,0.05,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2002,0.05,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2003,0.09,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2004,0.05,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2005,0.05,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2006,0.02,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2007,0.1,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2008,0.12,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2009,0.26,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2010,0.25,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2011,0.25,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2012,0.25,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2013,0.12,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2014,0.25,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2015,0.23,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2016,0.29,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2017,0.43,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2018,0.49,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2019,0.41,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Romania,2020,0.26,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2000,0.43,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2001,0.54,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2002,0.42,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2003,0.59,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2004,0.41,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2005,0.42,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2006,0.18,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2007,0.24,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2008,0.85,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2009,0.16,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2010,0.43,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2011,0.78,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2012,0.48,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2013,0.91,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2014,0.7,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2015,1,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2016,0.61,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2017,1.39,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2018,1.88,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2019,1.4,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Sweden,2020,0.46,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2000,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2001,0.04,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2002,0.3,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2003,1.03,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2004,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2005,0.5,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2006,0.25,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2007,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2008,0.49,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2009,0.49,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2010,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2011,0.1,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2012,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2013,0.97,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2014,1.09,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2015,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2016,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2017,0.48,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2018,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2019,0.48,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovenia,2020,0.48,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2000,0.39,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2001,0.09,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2002,0.06,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2003,0.36,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2004,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2005,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2006,0.05,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2007,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2008,0.09,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2009,0.19,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2010,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2011,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2012,0.41,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2013,0.18,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2014,0.25,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2015,0.78,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2016,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2017,0.42,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2018,0.28,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2019,0.67,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,Slovakia,2020,0,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2000,0.37,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2001,0.31,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2002,0.57,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2003,0.45,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2004,0.49,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2005,0.35,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2006,0.38,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2007,0.34,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2008,0.3,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2009,0.33,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2010,0.43,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2011,0.43,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2012,0.5,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2013,0.42,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2014,0.38,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2015,0.36,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2016,0.48,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2017,0.36,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2018,0.37,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2019,0.51,,
ESTAT:CEI_CIE020(1.0),17/12/24 23:00:00,Annual,Climate change mitigation technologies related to wastewater treatment or waste management,Per million inhabitants,United Kingdom,2020,0.21,,
