DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2003,10.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2004,11.6,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2005,12.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2006,12.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2007,13.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2008,14.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2009,14.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2010,14.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2011,15.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2012,15.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2013,16.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2014,16.9,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2015,17.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2016,17.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2017,18.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2018,19.4,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2019,19.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2020,20.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2021,20.0,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2022,20.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Italy,2023,21.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,1998,41.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,1999,42.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2000,42.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2001,22.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2002,21.9,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2003,23.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2004,25.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2005,26.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2006,26.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2007,28.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2008,30.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2009,30.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2010,32.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2011,33.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2012,34.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2013,35.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2014,36.7,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2015,38.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2016,39.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2017,40.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2018,41.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2019,43.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2020,44.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2021,45.4,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2022,46.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Lithuania,2023,46.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,1992,11.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,1993,19.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,1994,22.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,1995,15.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,1996,16.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,1997,19.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,1999,18.3,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2000,18.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2001,18.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2002,18.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2003,14.3,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2004,23.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2005,26.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2006,24.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2007,26.5,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2008,27.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2009,34.8,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2010,35.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2011,37.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2012,39.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2013,40.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2014,45.9,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2015,41.1,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2016,42.6,u,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2017,39.9,u,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2018,44.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2019,47.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2020,47.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2021,50.5,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2022,52.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2023,51.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,1998,17.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,1999,17.8,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2000,18.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2001,17.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2002,18.9,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2003,17.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2004,19.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2005,20.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2006,20.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2007,22.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2008,24.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2009,25.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2010,26.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2011,27.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2012,29.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2013,31.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2014,30.2,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2015,31.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2016,33.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2017,33.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2018,33.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2019,35.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2020,37.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2021,39.0,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2022,39.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Latvia,2023,39.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2011,19.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2012,20.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2013,21.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2014,24.0,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2015,23.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2016,25.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2017,24.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2018,24.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2019,25.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Montenegro,2020,25.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2006,13.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2007,14.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2008,13.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2009,14.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2010,15.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2011,17.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2012,17.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2013,17.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2014,17.6,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2015,18.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2016,20.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2017,20.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2018,20.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2019,21.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2020,23.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2000,5.4,d,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2001,9.5,d,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2002,8.8,d,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2003,9.2,d,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2004,11.2,d,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2005,11.5,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2006,11.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2007,12.4,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2008,13.3,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2009,13.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2010,14.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2011,16.2,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2012,17.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2013,19.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2014,21.2,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2015,21.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2016,22.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2017,23.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2018,26.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2019,29.7,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2020,30.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2021,32.1,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2022,31.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Malta,2023,33.2,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,1996,21.8,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,1997,23.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,1998,21.9,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,1999,22.6,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2000,24.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2001,24.1,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2002,25.0,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2003,27.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2004,29.5,,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2005,28.0,b,
ESTAT:EDAT_LFSE_03(1.0),12/12/24 23:00:00,Annual,Total,From 25 to 64 years,Percentage,Tertiary education (levels 5-8),Netherlands,2006,28.5,,
