DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2002,18.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2003,21.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2004,30.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2005,20.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2006,30.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2007,28.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2008,32.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2009,31.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2010,42.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2011,42.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2012,48.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2013,50.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2014,53.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2015,57.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2016,61.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2017,64.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2018,74.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2019,86.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2020,92.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2021,86.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2022,91.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2023,100.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,1995,448.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,1996,415.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,1997,588.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,1998,595.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,1999,609.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2000,691.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2001,738.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2002,912.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2003,1040.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2004,1011.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2005,989.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2006,1217.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2007,1233.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2008,1287.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2009,1317.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2010,1305.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2011,1238.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2012,1196.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2013,1220.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2014,1264.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2015,1694.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2016,1830.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2017,1794.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2018,1956.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2019,1923.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2020,1915.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2021,1921.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2022,2171.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Netherlands,2023,2700.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,1995,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,1996,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,1997,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,1998,2.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,1999,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2000,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2007,3.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2008,9.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2009,44.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2010,28.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2011,15.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2012,28.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2013,62.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2014,61.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2015,59.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2016,53.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2017,56.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2018,64.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2019,38.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2020,47.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2021,92.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2022,135.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Norway,2023,125.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2001,206.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2002,209.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2003,208.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2004,166.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2005,205.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2006,228.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2007,240.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2008,366.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2009,299.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2010,342.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2011,281.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2012,297.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2013,211.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2014,476.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2015,237.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2016,312.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2017,345.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2018,435.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2019,487.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2020,429.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2021,460.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2022,497.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Poland,2023,572.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,1995,70.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,1996,78.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,1997,92.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,1998,106.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,1999,145.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2000,160.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2001,153.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2002,176.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2003,138.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2004,95.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2005,95.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2006,203.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2007,175.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2008,198.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2009,221.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2010,255.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2011,277.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2012,271.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2013,270.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2014,250.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2015,103.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2016,120.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2017,126.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2018,94.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2019,76.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2020,106.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2021,121.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2022,126.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Portugal,2023,139.7,p,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2005,98.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2006,146.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2007,189.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2008,260.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2009,261.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2010,232.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2011,293.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2012,306.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2013,345.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2014,406.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2015,466.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2016,393.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2017,446.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2018,470.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2019,531.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2020,635.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2021,692.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2022,723.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Romania,2023,956.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2001,5.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2002,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2003,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2004,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2005,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2006,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2007,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2008,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2009,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2010,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2011,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2012,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2013,1.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2014,1.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2015,1.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2016,1.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2017,1.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2018,1.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2019,1.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2020,1.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2021,2.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2022,1.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Sweden,2023,1.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,1995,2.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,1996,2.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,1997,2.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,1998,3.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,1999,4.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2000,4.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2001,18.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2002,6.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2003,7.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Slovenia,2004,7.6,,
